Patent ID,Generated Question
US20180015112A1,<IMG> Extract the SMILES notation of the compound shown in US20180015112A1.
US20180015115A1,<IMG> Provide the SMILES notation for the molecule depicted in US20180015115A1.
US20180015121A1,<IMG> Convert the chemical structure shown in US20180015121A1 to its SMILES notation.
US20180015123A1,<IMG> Convert the molecule shown in US20180015123A1 to its SMILES notation.
US20180015125A1,<IMG> Provide the SMILES representation of the molecule shown in patent US20180015125A1.
US20180015129A1,<IMG> What is the SMILES string for the molecule shown in the image from patent US20180015129A1?
US20180015139A1,<IMG> What is the canonical SMILES representation of the molecule depicted in patent US20180015139A1?
US20180015141A1,<IMG> What is the canonical SMILES representation of the molecule shown in US20180015141A1?
US20180015145A1,<IMG> Provide the SMILES notation for the molecule shown in patent US20180015145A1.
US20180015156A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180015156A1?
US20180015199A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20180015199A1.
US20180021345A1,<IMG> What is the SMILES representation of the molecule shown in US20180021345A1?
US20180021392A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180021392A1?
US20180028642A1,<IMG> What is the SMILES representation of the compound displayed in patent US20180028642A1?
US20180034567A1,<IMG> What is the SMILES representation of the compound depicted in patent US20180034567A1?
US20180110790A1,<IMG> What is the SMILES representation of the molecule shown in US20180110790A1?
US20180125805A1,<IMG> Convert the chemical structure shown in US20180125805A1 into its corresponding SMILES notation.
US20180125876A1,<IMG> What is the SMILES representation of the molecule shown in US20180125876A1?
US20180125891A1,<IMG> Translate the chemical structure depicted in US20180125891A1 into its corresponding SMILES notation.
US20180125894A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180125894A1?
US20180125898A1,<IMG> Provide the canonical SMILES representation for the compound shown in US20180125898A1.
US20180134791A1,<IMG> Provide the SMILES notation for the molecule shown in patent US20180134791A1.
US20180147245A1,<IMG> Convert the molecule shown in the image from US20180147245A1 to its SMILES representation.
US20180147258A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180147258A1?
US20180169207A1,<IMG> Provide the SMILES notation for the compound shown in patent US20180169207A1.
US20180207177A1,<IMG> Extract the SMILES notation of the compound shown in patent US20180207177A1.
US20180214405A1,<IMG> Convert the chemical structure from US20180214405A1 into its corresponding SMILES notation.
US20180214425A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180214425A1?
US20180214431A1,<IMG> Translate the chemical structure from patent US20180214431A1 into its SMILES representation.
US20180221345A1,<IMG> Convert the chemical structure depicted in US20180221345A1 to its corresponding SMILES notation.
US20180221356A1,<IMG> Provide the canonical SMILES representation of the compound shown in patent US20180221356A1.
US20180221363A1,<IMG> Provide the SMILES representation of the molecule from patent US20180221363A1.
US20180221366A1,<IMG> What is the SMILES notation for the compound depicted in US20180221366A1?
US20180243210A1,<IMG> What is the SMILES notation for the compound depicted in patent US20180243210A1?
US20180243218A1,<IMG> Convert the chemical structure in US20180243218A1 to its SMILES notation.
US20180243241A1,<IMG> Provide the canonical SMILES notation for the compound shown in patent US20180243241A1.
US20180243248A1,<IMG> What is the SMILES notation for the molecule displayed in US20180243248A1?
US20180243256A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20180243256A1.
US20180243258A1,<IMG> Provide the SMILES representation for the compound shown in US20180243258A1.
US20180243271A1,<IMG> Provide the canonical SMILES representation for the chemical structure shown in patent US20180243271A1.
US20180250261A1,<IMG> Extract the SMILES notation of the compound depicted in US20180250261A1.
US20180250275A1,<IMG> What is the SMILES representation of the compound shown in patent US20180250275A1?
US20180312567A1,<IMG> What is the SMILES string for the molecule shown in the image from patent US20180312567A1?
US20180318225A1,<IMG> Can you provide the canonical SMILES representation for the molecule shown in patent US20180318225A1?
US20180327411A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180327411A1?
US20180327456A1,<IMG> Extract the SMILES notation for the compound depicted in patent US20180327456A1.
US20180327496A1,<IMG> What is the SMILES representation of the compound depicted in US20180327496A1?
US20180344678A1,<IMG> Can you provide the SMILES string for the molecule shown in patent US20180344678A1?
US20190008941A1,<IMG> Provide the SMILES notation for the molecule depicted in the image from patent US20190008941A1.
US20190015432A1,<IMG> What is the SMILES representation of the molecule shown in US20190015432A1?
US20190015447A1,<IMG> What is the SMILES representation of the compound depicted in US20190015447A1?
US20190015467A1,<IMG> Convert the chemical structure shown in patent US20190015467A1 to its SMILES representation.
US20190015469A1,<IMG> What is the SMILES string for the compound depicted in patent US20190015469A1?
US20190015470A1,<IMG> Extract the SMILES notation for the compound shown in US20190015470A1.
US20190015484A1,<IMG> Provide the SMILES representation for the compound shown in US20190015484A1.
US20190015512A1,<IMG> Provide the SMILES notation for the molecule depicted in the image from patent US20190015512A1.
US20190022145A1,<IMG> What is the SMILES representation of the molecule shown in US20190022145A1?
US20190022183A1,<IMG> Provide the canonical SMILES representation of the compound shown in US20190022183A1.
US20190022233A1,<IMG> What is the SMILES representation of the compound displayed in patent US20190022233A1?
US20190022234A1,<IMG> What is the SMILES representation of the compound displayed in patent US20190022234A1?
US20190022241A1,<IMG> What is the SMILES notation for the compound depicted in patent US20190022241A1?
US20190022245A1,<IMG> What is the SMILES representation of the compound shown in US20190022245A1?
US20190022247A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190022247A1?
US20190022248A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent US20190022248A1.
US20190022256A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190022256A1?
US20190022281A1,<IMG> What is the SMILES representation of the compound displayed in patent US20190022281A1?
US20190022283A1,<IMG> Provide the SMILES representation of the compound shown in US20190022283A1.
US20190022284A1,<IMG> What is the canonical SMILES representation of the molecule depicted in US20190022284A1?
US20190022289A1,<IMG> What is the SMILES representation of the molecule shown in US20190022289A1?
US20190022291A1,<IMG> Provide the SMILES notation for the compound shown in US20190022291A1.
US20190022345A1,<IMG> What is the SMILES representation of the compound depicted in US20190022345A1?
US20190030045A1,<IMG> Provide the SMILES representation for the compound shown in US20190030045A1.
US20190030145A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20190030145A1.
US20190038614A1,<IMG> What is the SMILES representation of the compound depicted in US20190038614A1?
US20190038615A1,<IMG> Provide the SMILES representation of the molecule shown in the image from patent US20190038615A1.
US20190038624A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent US20190038624A1.
US20190038642A1,<IMG> Provide the canonical SMILES representation for the compound depicted in US20190038642A1.
US20190038645A1,<IMG> What is the SMILES representation of the compound depicted in patent US20190038645A1?
US20190038654A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent US20190038654A1?
US20190038672A1,<IMG> Provide the SMILES representation of the compound shown in patent US20190038672A1.
US20190045678A1,<IMG> Provide the SMILES notation for the molecule depicted in patent US20190045678A1.
US20190056789A1,<IMG> What is the SMILES notation for the molecule shown in patent US20190056789A1?
US20190060567A1,<IMG> What is the SMILES representation of the compound displayed in patent US20190060567A1?
US20190112345A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190112345A1?
US20190125741A1,<IMG> Convert the chemical structure in US20190125741A1 to its SMILES representation.
US20190125775A1,<IMG> What is the SMILES representation of the compound depicted in US20190125775A1?
US20190125783A1,<IMG> Provide the canonical SMILES representation for the compound shown in US20190125783A1.
US20190125788A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190125788A1?
US20190125789A1,<IMG> What is the SMILES representation of the molecule shown in US20190125789A1?
US20190125793A1,<IMG> Convert the chemical structure shown in US20190125793A1 into its corresponding SMILES notation.
US20190125794A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190125794A1?
US20190125799A1,<IMG> Provide the SMILES representation of the compound shown in patent US20190125799A1.
US20190125885A1,<IMG> Convert the chemical structure shown in US20190125885A1 to its corresponding SMILES notation.
US20190134012A1,<IMG> What is the SMILES string for the molecule shown in the image from patent US20190134012A1?
US20190142876A1,<IMG> Provide the SMILES representation of the molecule shown in US20190142876A1.
US20190151294A1,<IMG> What is the SMILES representation of the molecule shown in US20190151294A1?
US20190151309A1,<IMG> What is the SMILES representation of the compound shown in US20190151309A1?
US20190151350A1,<IMG> Extract the SMILES notation for the compound depicted in patent US20190151350A1.
US20190151399A1,<IMG> Convert the chemical structure depicted in US20190151399A1 to its corresponding SMILES notation.
US20190216819A1,<IMG> What is the SMILES representation of the molecule depicted in US20190216819A1?
US20190216822A1,<IMG> What is the SMILES representation of the molecule shown in US20190216822A1?
US20190216832A1,<IMG> What is the SMILES representation of the compound shown in patent US20190216832A1?
US20190233456A1,<IMG> What is the standard SMILES notation for the molecule depicted in patent US20190233456A1?
US20190233765A1,<IMG> Identify the SMILES string for the molecule shown in the image from patent US20190233765A1.
US20190234567A1,<IMG> Provide the SMILES notation for the chemical structure shown in patent US20190234567A1.
US20190255001A1,<IMG> Convert the molecule shown in the image from patent US20190255001A1 into its SMILES representation.
US20190255012A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190255012A1?
US20190255039A1,<IMG> Convert the chemical structure depicted in US20190255039A1 to its corresponding SMILES format.
US20190255231A1,<IMG> What is the SMILES representation of the compound displayed in patent US20190255231A1?
US20190255245A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190255245A1?
US20190262231A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent US20190262231A1?
US20190262321A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent US20190262321A1.
US20190262351A1,<IMG> What is the SMILES notation for the compound depicted in patent US20190262351A1?
US20190262391A1,<IMG> What is the SMILES representation of the compound depicted in US20190262391A1?
US20190262394A1,<IMG> What is the SMILES representation of the compound depicted in US20190262394A1?
US20190262395A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20190262395A1.
US20190262399A1,<IMG> What is the SMILES representation of the compound depicted in US20190262399A1?
US20190282613A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent US20190282613A1.
US20190282614A1,<IMG> Identify the SMILES notation for the molecule shown in US20190282614A1.
US20190282615A1,<IMG> What is the SMILES string for the molecule shown in patent US20190282615A1?
US20190282633A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190282633A1?
US20190282634A1,<IMG> Convert the chemical structure depicted in patent US20190282634A1 to its corresponding SMILES notation.
US20190282639A1,<IMG> Provide the SMILES notation for the compound shown in US20190282639A1.
US20190282645A1,<IMG> What is the canonical SMILES representation of the compound shown in patent US20190282645A1?
US20190282673A1,<IMG> What is the SMILES string for the compound depicted in patent US20190282673A1?
US20190282674A1,<IMG> Convert the chemical structure depicted in US20190282674A1 to its SMILES notation.
US20190282691A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190282691A1?
US20190290678A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190290678A1?
US20190290842A1,<IMG> Convert the chemical structure shown in US20190290842A1 to its corresponding SMILES notation.
US20190290872A1,<IMG> What is the SMILES notation for the compound depicted in US20190290872A1?
US20190290876A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190290876A1?
US20190292234A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190292234A1?
US20190314356A1,<IMG> Provide the SMILES representation for the compound shown in US20190314356A1.
US20190321456A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190321456A1?
US20190343776A1,<IMG> What is the SMILES representation of the molecule shown in US20190343776A1?
US20190343804A1,<IMG> What is the SMILES representation of the compound depicted in US20190343804A1?
US20190343807A1,<IMG> Provide the canonical SMILES representation for the compound shown in US20190343807A1.
US20190343809A1,<IMG> What is the SMILES representation of the compound depicted in US20190343809A1?
US20190343821A1,<IMG> What is the SMILES notation for the compound depicted in US20190343821A1?
US20190343829A1,<IMG> What is the SMILES representation of the molecule shown in the image from patent US20190343829A1?
US20190343833A1,<IMG> Could you provide the SMILES string for the compound shown in patent US20190343833A1?
US20190343836A1,<IMG> What is the SMILES representation of the compound displayed in patent US20190343836A1?
US20190343850A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20190343850A1.
US20190343861A1,<IMG> What is the canonical SMILES representation of the molecule shown in US20190343861A1?
US20190343874A1,<IMG> What is the SMILES representation of the molecule shown in patent US20190343874A1?
US20190343881A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20190343881A1.
US20190343882A1,<IMG> What is the canonical SMILES representation of the molecule shown in patent US20190343882A1?
US20190351023A1,<IMG> What is the SMILES representation of the molecule shown in US20190351023A1?
US20190375842A1,<IMG> Could you provide the SMILES representation for the compound shown in patent US20190375842A1?
US20190375892A1,<IMG> Convert the chemical structure from US20190375892A1 into its corresponding SMILES notation.
US20200016214A1,<IMG> Extract the SMILES notation for the compound depicted in patent US20200016214A1.
US20200016249A1,<IMG> What is the SMILES representation of the compound depicted in patent US20200016249A1?
US20200016263A1,<IMG> Identify the SMILES notation for the compound shown in patent US20200016263A1.
US20200016281A1,<IMG> What is the SMILES representation of the molecule shown in US20200016281A1?
US20200016284A1,<IMG> Extract the SMILES notation of the compound shown in US20200016284A1.
US20200016285A1,<IMG> What is the SMILES representation of the molecule shown in patent US20200016285A1?
US20200016287A1,<IMG> What is the SMILES string for the compound depicted in patent US20200016287A1?
US20200030456A1,<IMG> Convert the molecular structure depicted in US20200030456A1 to its corresponding SMILES notation.
US20200038448A1,<IMG> Identify the SMILES notation for the compound depicted in US20200038448A1.
US20200040056A1,<IMG> Provide the SMILES notation for the compound depicted in patent US20200040056A1.
US20200040091A1,<IMG> What is the SMILES representation of the molecule shown in patent US20200040091A1?
US20200078901A1,<IMG> Could you provide the canonical SMILES representation for the molecule shown in US20200078901A1?
US20200123456A1,<IMG> Provide the SMILES representation for the compound shown in patent US20200123456A1.
US20200138947A1,<IMG> What is the SMILES representation of the molecule shown in patent US20200138947A1?
US20200138969A1,<IMG> Provide the SMILES notation for the compound shown in patent US20200138969A1.
US20200138987A1,<IMG> What is the SMILES representation of the molecule shown in US20200138987A1?
US20200230218A1,<IMG> What is the SMILES representation of the compound depicted in US20200230218A1?
US20200254007A1,<IMG> What is the SMILES representation of the molecule shown in US20200254007A1?
US20200254012A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent US20200254012A1?
US20200254052A1,<IMG> What is the SMILES representation of the compound depicted in US20200254052A1?
US20200254088A1,<IMG> What is the SMILES representation of the molecule shown in patent US20200254088A1?
US20210002359A1,<IMG> What is the canonical SMILES representation of the molecule shown in US20210002359A1?
US20210002391A1,<IMG> What is the SMILES representation of the compound displayed in patent US20210002391A1?
US20210015847A1,<IMG> What is the SMILES representation of the molecule shown in US20210015847A1?
US20210052321A1,<IMG> Convert the chemical structure from US20210052321A1 to its SMILES notation.
US20210077321A1,<IMG> What is the SMILES representation of the molecule shown in US20210077321A1?
US20210077345A1,<IMG> Extract the SMILES notation for the compound depicted in US20210077345A1.
US20210123456A1,<IMG> Convert the chemical structure shown in US20210123456A1 to its SMILES representation.
US20210228671A1,<IMG> Extract the SMILES string for the molecule shown in patent US20210228671A1.
US20220054321A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent US20220054321A1.
US3210987B2,<IMG> What is the SMILES representation of the molecule from patent US3210987B2?
US3210987G1,<IMG> Provide the canonical SMILES representation for the compound shown in US3210987G1.
US6543210A1,<IMG> What is the SMILES representation of the molecule shown in patent US6543210A1?
US6543210B1,<IMG> What is the SMILES representation of the molecule shown in the image from patent US6543210B1?
US6543210E1,<IMG> What is the SMILES representation of the molecule shown in patent US6543210E1?
US7654321B2,<IMG> What is the SMILES representation of the compound depicted in US7654321B2?
US7654321D1,<IMG> Retrieve the SMILES notation for the molecule shown in the image from patent US7654321D1.
US7890123B2,<IMG> What is the SMILES representation of the compound depicted in US7890123B2?
US8765432A1,<IMG> What is the SMILES representation of the molecule shown in US8765432A1?
US8765432B1,<IMG> What is the SMILES representation of the molecule shown in US8765432B1?
US8765432B2,<IMG> What is the SMILES notation for the compound displayed in patent US8765432B2?
US8765432C1,<IMG> Convert the chemical structure from US8765432C1 into its corresponding SMILES notation.
US8765432C2,<IMG> What is the SMILES representation of the molecule shown in patent US8765432C2?
US8765432D1,<IMG> Identify the SMILES notation for the compound depicted in US8765432D1.
US8901234F1,<IMG> What is the SMILES representation of the molecule shown in US8901234F1?
US9872923B2,<IMG> Provide the SMILES notation for the molecule shown in the image from patent US9872923B2.
US9874563B2,<IMG> Extract the SMILES notation for the compound depicted in patent US9874563B2.
US9876543B2,<IMG> What is the SMILES notation for the molecule shown in the image from patent US9876543B2?
US9876543C1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent US9876543C1.
US9876543D2,<IMG> What is the SMILES representation of the molecule shown in patent US9876543D2?
WO2010107569A1,<IMG> Provide the canonical SMILES representation for the compound shown in WO2010107569A1.
WO2010107569A2,<IMG> Provide the SMILES notation for the molecule shown in patent WO2010107569A2.
WO2013177228A1,<IMG> Provide the SMILES representation of the compound shown in WO2013177228A1.
WO2014144766A1,<IMG> Provide the SMILES representation of the compound shown in WO2014144766A1.
WO2014151624A1,<IMG> Convert the chemical structure depicted in patent WO2014151624A1 to its SMILES representation.
WO2014159867A1,<IMG> Provide the SMILES notation for the compound shown in WO2014159867A1.
WO2014160705A1,<IMG> Identify the SMILES notation for the compound shown in patent WO2014160705A1.
WO2014165136A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2014165136A1?
WO2014197632A1,<IMG> What is the SMILES representation of the molecule shown in WO2014197632A1?
WO2014197643A1,<IMG> Provide the SMILES notation for the compound shown in WO2014197643A1.
WO2015100345A1,<IMG> What is the canonical SMILES representation of the compound shown in patent WO2015100345A1?
WO2015100421A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2015100421A1?
WO2015100423A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2015100423A1?
WO2015100426A1,<IMG> Extract the SMILES notation for the compound depicted in patent WO2015100426A1.
WO2015103456A1,<IMG> Convert the chemical structure image from patent WO2015103456A1 into its corresponding SMILES notation.
WO2015112602A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2015112602A1.
WO2015116723A1,<IMG> Provide the SMILES notation for the compound shown in WO2015116723A1.
WO2015120074A1,<IMG> What is the SMILES representation of the molecule shown in WO2015120074A1?
WO2015120123A1,<IMG> What is the SMILES representation of the compound shown in patent WO2015120123A1?
WO2015120234A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2015120234A1?
WO2015120278A1,<IMG> What is the SMILES string for the molecule shown in the image from patent WO2015120278A1?
WO2015121234A1,<IMG> Provide the canonical SMILES representation for the chemical structure shown in patent WO2015121234A1.
WO2015123210A1,<IMG> Convert the molecule shown in WO2015123210A1 to its corresponding SMILES string.
WO2015123367A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2015123367A1.
WO2015123456A1,<IMG> What is the SMILES representation of the molecule shown in WO2015123456A1?
WO2015123486A1,<IMG> Provide the SMILES notation for the compound shown in patent WO2015123486A1.
WO2015127235A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2015127235A1.
WO2015127236A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2015127236A1?
WO2015161052A1,<IMG> What is the SMILES representation of the molecule shown in WO2015161052A1?
WO2015164521A1,<IMG> Extract the SMILES notation for the compound shown in WO2015164521A1.
WO2015168072A1,<IMG> Provide the SMILES representation of the molecule shown in patent WO2015168072A1.
WO2016011055A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent WO2016011055A1?
WO2016014567A1,<IMG> What is the SMILES representation of the molecule shown in WO2016014567A1?
WO2016014569A1,<IMG> Provide the SMILES representation of the molecule shown in the image from patent WO2016014569A1.
WO2016045678A1,<IMG> Identify the chemical structure in patent WO2016045678A1 and provide its SMILES notation.
WO2016073456A1,<IMG> What is the SMILES representation of the molecule shown in WO2016073456A1?
WO2016106175A1,<IMG> Convert the molecule shown in patent WO2016106175A1 to its corresponding SMILES notation.
WO2016109532A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2016109532A1?
WO2016154422A1,<IMG> Provide the SMILES representation for the compound shown in WO2016154422A1.
WO2016172287A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2016172287A1.
WO2016172589A1,<IMG> Provide the SMILES representation for the compound shown in WO2016172589A1.
WO2016176659A1,<IMG> Convert the structure shown in WO2016176659A1 to its corresponding SMILES notation.
WO2016183175A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2016183175A1?
WO2016187232A1,<IMG> Provide the SMILES representation for the compound shown in WO2016187232A1.
WO2016187234A1,<IMG> Provide the canonical SMILES representation of the compound shown in WO2016187234A1.
WO2016187235A1,<IMG> Provide the SMILES representation of the compound shown in patent WO2016187235A1.
WO2016187236A1,<IMG> What is the canonical SMILES representation of the compound shown in WO2016187236A1?
WO2016187238A1,<IMG> What is the canonical SMILES representation of the compound shown in WO2016187238A1?
WO2016191425A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2016191425A1.
WO2017031234A1,<IMG> What is the SMILES representation of the molecule depicted in WO2017031234A1?
WO2017034567A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2017034567A1.
WO2017040386A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017040386A1?
WO2017040678A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2017040678A1.
WO2017040790A1,<IMG> What is the SMILES string for the molecule shown in the image from patent WO2017040790A1?
WO2017040798A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017040798A1?
WO2017040821A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017040821A1?
WO2017044462A1,<IMG> What is the SMILES representation of the molecule shown in WO2017044462A1?
WO2017044466A1,<IMG> Can you provide the SMILES representation for the molecule shown in patent WO2017044466A1?
WO2017044567A1,<IMG> What is the SMILES representation of the compound shown in patent WO2017044567A1?
WO2017062645A1,<IMG> Provide the SMILES notation for the molecule depicted in WO2017062645A1.
WO2017064321A1,<IMG> Provide the SMILES notation for the compound shown in patent WO2017064321A1.
WO2017066178A1,<IMG> Convert the chemical structure shown in WO2017066178A1 to its corresponding SMILES notation.
WO2017066221A1,<IMG> What is the SMILES string for the compound depicted in patent WO2017066221A1?
WO2017066321A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017066321A1?
WO2017066482A1,<IMG> Identify the SMILES notation for the molecule shown in the image from patent WO2017066482A1.
WO2017087563A1,<IMG> Provide the SMILES representation of the molecule shown in the image from patent WO2017087563A1.
WO2017100123A1,<IMG> What is the SMILES representation of the molecule shown in WO2017100123A1?
WO2017105678A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2017105678A1.
WO2017106023A1,<IMG> What is the canonical SMILES representation of the molecule shown in patent WO2017106023A1?
WO2017117423A1,<IMG> What is the SMILES representation of the compound displayed in WO2017117423A1?
WO2017120123A1,<IMG> What is the SMILES representation of the compound depicted in WO2017120123A1?
WO2017120456A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2017120456A1.
WO2017123456A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017123456A1?
WO2017127561A1,<IMG> Provide the SMILES notation for the compound shown in patent WO2017127561A1.
WO2017127568A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2017127568A1.
WO2017127754A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2017127754A1?
WO2017132309A1,<IMG> Provide the SMILES notation for the molecule depicted in WO2017132309A1.
WO2017136543A1,<IMG> Convert the chemical structure shown in patent WO2017136543A1 to its SMILES notation.
WO2017136548A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017136548A1?
WO2017151782A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2017151782A1.
WO2017151789A1,<IMG> What is the SMILES string for the molecule depicted in patent WO2017151789A1?
WO2017154321A1,<IMG> Convert the molecule shown in patent WO2017154321A1 to its SMILES format.
WO2017156228A1,<IMG> Could you extract the SMILES string for the molecule shown in patent WO2017156228A1?
WO2017156234A1,<IMG> What is the SMILES representation of the compound depicted in WO2017156234A1?
WO2017156253A1,<IMG> Provide the canonical SMILES representation of the compound shown in patent WO2017156253A1.
WO2017157654A1,<IMG> Provide the canonical SMILES representation of the compound shown in WO2017157654A1.
WO2017157890A1,<IMG> Provide the canonical SMILES representation of the compound shown in WO2017157890A1.
WO2017161067A1,<IMG> What is the canonical SMILES representation of the compound shown in WO2017161067A1?
WO2017161116A1,<IMG> What is the SMILES notation for the molecule shown in patent WO2017161116A1?
WO2017161178A1,<IMG> Identify the SMILES notation for the compound shown in the image from patent WO2017161178A1.
WO2017161202A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2017161202A1?
WO2017161206A1,<IMG> What is the SMILES representation of the compound displayed in patent WO2017161206A1?
WO2017161234A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2017161234A1.
WO2017165732A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2017165732A1.
WO2017165734A1,<IMG> Provide the SMILES representation for the compound shown in patent WO2017165734A1.
WO2017165738A1,<IMG> What is the SMILES representation of the compound shown in patent WO2017165738A1?
WO2017165834A1,<IMG> What is the SMILES representation of the molecule shown in WO2017165834A1?
WO2017165867A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2017165867A1?
WO2017181132A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2017181132A1.
WO2017184765A1,<IMG> Provide the SMILES representation for the compound shown in WO2017184765A1.
WO2017189765A1,<IMG> What is the SMILES representation of the compound shown in patent WO2017189765A1?
WO2017192345A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017192345A1?
WO2017192587A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2017192587A1.
WO2017192780A1,<IMG> Provide the canonical SMILES representation for the compound shown in WO2017192780A1.
WO2017194567A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2017194567A1?
WO2017197023A1,<IMG> What is the SMILES representation of the molecule shown in WO2017197023A1?
WO2017201073A1,<IMG> Provide the canonical SMILES representation of the compound shown in patent WO2017201073A1.
WO2017201079A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2017201079A1.
WO2017201089A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2017201089A1?
WO2017201234A1,<IMG> What is the SMILES representation of the molecule shown in patent US20180002345A2?
WO2017205678A1,<IMG> What is the SMILES string for the molecule shown in the image from patent WO2017205678A1?
WO2017210447A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2017210447A1?
WO2017234567A1,<IMG> What is the SMILES representation of the molecule shown in patent US2020123456A1?
WO2017456789A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent US20180002345A1.
WO2018005401A1,<IMG> What is the SMILES representation of the compound shown in patent US2019005555A1?
WO2018009412A1,<IMG> What is the SMILES representation of the molecule shown in WO2018009412A1?
WO2018011234A1,<IMG> Could you provide the SMILES string for the molecule shown in patent WO2018011234A1?
WO2018013852A1,<IMG> Convert the molecular structure from patent WO2018013852A1 to its SMILES notation.
WO2018013892A1,<IMG> What is the SMILES string for the molecule shown in the image from patent WO2018013892A1?
WO2018015432A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2018015432A1.
WO2018017753A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2018017753A1?
WO2018017890A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2018017890A1?
WO2018022867A1,<IMG> What is the SMILES representation of the compound depicted in WO2018022867A1?
WO2018051234A1,<IMG> Convert the molecular structure in WO2018051234A1 to its corresponding SMILES notation.
WO2018053270A1,<IMG> Identify the molecular structure depicted in WO2018053270A1 and provide its SMILES notation.
WO2018053276A1,<IMG> What is the canonical SMILES representation of the molecule shown in WO2018053276A1?
WO2018053476A1,<IMG> What is the SMILES representation of the chemical structure shown in patent WO2018053476A1?
WO2018056789A1,<IMG> Provide the SMILES representation for the compound shown in WO2018056789A1.
WO2018067812A1,<IMG> What is the SMILES notation for the molecule shown in patent WO2018067812A1?
WO2018106789A1,<IMG> Provide the SMILES notation for the molecule depicted in the image from patent WO2018106789A1.
